x_,y_,t_,sex,id,name
590224.677720146,4743167.36531735,2010/03/26 12:00:35.998+00,M,M4,Ricky T
590231.921163151,4743126.72130603,2010/03/26 12:38:29.001+00,M,M4,Ricky T
590238.559281447,4743107.94932361,2010/03/26 12:40:07+00,M,M4,Ricky T
590227.94042198,4743106.75505816,2010/03/26 12:42:09.999+00,M,M4,Ricky T
590225.7121232,4743115.86657356,2010/03/26 12:44:13+00,M,M4,Ricky T
590233.208537483,4743093.97377787,2010/03/26 12:46:08.999+00,M,M4,Ricky T
590208.854965628,4743082.33711463,2010/03/26 12:48:08+00,M,M4,Ricky T
590193.460047259,4743063.22097226,2010/03/26 12:50:07.001+00,M,M4,Ricky T
590187.160748249,4743097.94647024,2010/03/26 12:52:05.999+00,M,M4,Ricky T
590206.382560267,4743112.58124773,2010/03/26 12:54:06.999+00,M,M4,Ricky T
590201.135051483,4743061.38895409,2010/03/26 12:56:05+00,M,M4,Ricky T
590164.44131038,4742990.83707175,2010/03/26 13:00:00.998+00,M,M4,Ricky T
590154.139971835,4743006.58460152,2010/03/26 13:02:11+00,M,M4,Ricky T
590142.08626368,4743026.31867932,2010/03/26 13:05:56.998+00,M,M4,Ricky T
590146.95137249,4743042.44246348,2010/03/26 13:07:35.998+00,M,M4,Ricky T
590216.356614668,4743102.47164651,2010/03/26 13:51:20.998+00,M,M4,Ricky T
590199.140003845,4743093.88286848,2010/03/26 14:01:45.999+00,M,M4,Ricky T
590191.179599026,4743076.94104193,2010/03/26 15:00:46.998+00,M,M4,Ricky T
590196.224948223,4743086.78090668,2010/03/26 17:00:45.001+00,M,M4,Ricky T
590189.515723852,4743086.64860812,2010/03/26 18:00:22.999+00,M,M4,Ricky T
590229.292445778,4743063.45713226,2010/03/26 19:01:01.001+00,M,M4,Ricky T
590193.736557659,4743078.30731948,2010/03/26 19:26:54.998+00,M,M4,Ricky T
590189.507139533,4743090.42473046,2010/03/26 19:28:10+00,M,M4,Ricky T
590203.859946453,4743081.76078164,2010/03/26 19:30:05.998+00,M,M4,Ricky T
590198.272141344,4743075.26799112,2010/03/26 19:32:12.998+00,M,M4,Ricky T
590214.206223445,4743086.29451655,2010/03/26 19:34:14+00,M,M4,Ricky T
590194.612958852,4743078.79638068,2010/03/26 19:36:05.998+00,M,M4,Ricky T
590205.370753103,4743102.46101161,2010/03/26 19:38:14.998+00,M,M4,Ricky T
590183.116974597,4743090.8963716,2010/03/26 19:40:08+00,M,M4,Ricky T
590195.708045213,4743093.79349066,2010/03/26 20:00:56.999+00,M,M4,Ricky T
590231.000484757,4743072.84235409,2010/03/26 21:00:55.999+00,M,M4,Ricky T
590199.014618433,4743083.4854736,2010/03/26 22:01:15+00,M,M4,Ricky T
590227.823333862,4743080.13106459,2010/03/26 22:46:58.999+00,M,M4,Ricky T
590226.097183215,4743113.92796806,2010/03/26 22:48:33.001+00,M,M4,Ricky T
590264.612673347,4743163.25722534,2010/03/26 22:50:51.998+00,M,M4,Ricky T
590254.620822934,4743189.69319285,2010/03/26 22:52:10.001+00,M,M4,Ricky T
590230.738074197,4743157.74868301,2010/03/26 22:54:19.999+00,M,M4,Ricky T
590219.277118308,4743168.42743051,2010/03/26 22:56:15.001+00,M,M4,Ricky T
590217.524061467,4743160.60764726,2010/03/26 22:58:06.999+00,M,M4,Ricky T
590219.913166225,4743176.6546297,2010/03/26 23:00:13+00,M,M4,Ricky T
590219.512125054,4743162.34410602,2010/03/26 23:02:10.999+00,M,M4,Ricky T
590214.546851957,4743163.24532778,2010/03/26 23:04:18.001+00,M,M4,Ricky T
590219.22741914,4743177.21208076,2010/03/26 23:06:10.999+00,M,M4,Ricky T
590216.906464808,4743175.30466205,2010/03/26 23:08:06.998+00,M,M4,Ricky T
590216.427361939,4743165.08033582,2010/03/26 23:12:06.998+00,M,M4,Ricky T
590219.493921132,4743181.20283305,2010/03/26 23:14:11.999+00,M,M4,Ricky T
590220.521918569,4743177.60666425,2010/03/26 23:16:10.001+00,M,M4,Ricky T
590219.806125132,4743178.58577149,2010/03/26 23:18:14.998+00,M,M4,Ricky T
590222.43646325,4743173.1002652,2010/03/26 23:20:10.998+00,M,M4,Ricky T
590218.681213971,4743178.34890202,2010/03/26 23:22:07.999+00,M,M4,Ricky T
590216.666395688,4743171.791839,2010/03/26 23:24:16.001+00,M,M4,Ricky T
590197.918234538,4743167.81443508,2010/03/26 23:26:19.998+00,M,M4,Ricky T
590201.758071007,4743164.84374314,2010/03/26 23:28:11+00,M,M4,Ricky T
590219.410774023,4743146.37152281,2010/03/26 23:30:10.001+00,M,M4,Ricky T
590194.075921502,4743174.09485586,2010/03/26 23:32:39.999+00,M,M4,Ricky T
590199.824314426,4743150.22437449,2010/03/26 23:34:09.998+00,M,M4,Ricky T
590202.62796359,4743160.21258953,2010/03/26 23:36:08+00,M,M4,Ricky T
590194.703679488,4743146.13672391,2010/03/26 23:38:10.998+00,M,M4,Ricky T
590201.965111939,4743150.28573579,2010/03/26 23:40:08.999+00,M,M4,Ricky T
590216.088774527,4743147.24984673,2010/03/26 23:50:48+00,M,M4,Ricky T
590217.094024133,4743175.96240724,2010/03/27 00:00:47+00,M,M4,Ricky T
590242.895066958,4743221.82633819,2010/03/27 00:08:13.999+00,M,M4,Ricky T
590233.997937922,4743214.63485693,2010/03/27 00:10:12.001+00,M,M4,Ricky T
590195.893586771,4743216.92340367,2010/03/27 00:12:10.999+00,M,M4,Ricky T
590189.415676115,4743217.2383944,2010/03/27 00:14:08.001+00,M,M4,Ricky T
590196.66118126,4743212.61299998,2010/03/27 00:16:07.999+00,M,M4,Ricky T
590183.747772744,4743224.98319145,2010/03/27 00:18:08+00,M,M4,Ricky T
590148.594991536,4743199.12217075,2010/03/27 00:20:16.001+00,M,M4,Ricky T
590089.806019501,4743185.50249803,2010/03/27 00:22:04.998+00,M,M4,Ricky T
590061.870788492,4743192.73398027,2010/03/27 00:24:11+00,M,M4,Ricky T
590058.521727305,4743191.93493321,2010/03/27 00:26:09.001+00,M,M4,Ricky T
590016.877732968,4743187.991823,2010/03/27 00:28:07+00,M,M4,Ricky T
590015.392608825,4743172.789733,2010/03/27 00:30:06.001+00,M,M4,Ricky T
590019.068355178,4743178.61319731,2010/03/27 00:32:07.999+00,M,M4,Ricky T
590021.784942209,4743179.6483011,2010/03/27 00:34:12.001+00,M,M4,Ricky T
589960.099729275,4743186.85001337,2010/03/27 00:38:41.001+00,M,M4,Ricky T
589960.738799314,4743218.64534964,2010/03/27 00:40:32.998+00,M,M4,Ricky T
589959.565389845,4743234.63458019,2010/03/27 00:42:58+00,M,M4,Ricky T
589960.32703133,4743230.76833911,2010/03/27 00:44:20.998+00,M,M4,Ricky T
589936.76245787,4743251.35197748,2010/03/27 00:48:28.998+00,M,M4,Ricky T
589899.775241408,4743232.58759533,2010/03/27 00:50:36.999+00,M,M4,Ricky T
589927.627344057,4743256.73042148,2010/03/27 00:53:16.001+00,M,M4,Ricky T
589943.64597425,4743243.13417436,2010/03/27 00:55:28+00,M,M4,Ricky T
589898.675541579,4743255.46386364,2010/03/27 00:56:23.998+00,M,M4,Ricky T
589932.436483943,4743262.76855928,2010/03/27 00:58:06.999+00,M,M4,Ricky T
589943.098163895,4743258.16530745,2010/03/27 01:00:18.001+00,M,M4,Ricky T
589956.604766256,4743253.53259674,2010/03/27 01:02:15.999+00,M,M4,Ricky T
589938.977930906,4743249.44837131,2010/03/27 01:04:09+00,M,M4,Ricky T
589953.578552781,4743243.66375411,2010/03/27 01:06:32.001+00,M,M4,Ricky T
589978.181724545,4743271.84046077,2010/03/27 01:08:08.999+00,M,M4,Ricky T
589993.952568469,4743301.60112977,2010/03/27 01:10:25.999+00,M,M4,Ricky T
589955.434011501,4743325.63223434,2010/03/27 01:12:06.998+00,M,M4,Ricky T
589897.987446965,4743319.43979084,2010/03/27 01:14:21.999+00,M,M4,Ricky T
589947.545591513,4743333.19271726,2010/03/27 01:16:13+00,M,M4,Ricky T
589945.785014564,4743347.83038723,2010/03/27 01:18:11.998+00,M,M4,Ricky T
589906.677751703,4743306.80291598,2010/03/27 01:20:23+00,M,M4,Ricky T
589942.053617544,4743351.90218323,2010/03/27 01:22:39.998+00,M,M4,Ricky T
589944.74177157,4743359.4897614,2010/03/27 01:24:08+00,M,M4,Ricky T
589955.579868966,4743378.91234145,2010/03/27 01:26:07.999+00,M,M4,Ricky T
589942.961292629,4743355.00166472,2010/03/27 01:28:09+00,M,M4,Ricky T
589945.285584297,4743351.02255461,2010/03/27 01:30:06.999+00,M,M4,Ricky T
589939.78422142,4743339.78859704,2010/03/27 01:40:26+00,M,M4,Ricky T
589931.026586438,4743341.30687968,2010/03/27 02:00:17.001+00,M,M4,Ricky T
589938.464481603,4743351.96636888,2010/03/27 03:00:19.001+00,M,M4,Ricky T
589940.241750474,4743347.31371832,2010/03/27 03:20:20.999+00,M,M4,Ricky T
589948.457724459,4743342.83402521,2010/03/27 03:22:06.001+00,M,M4,Ricky T
589937.252597722,4743369.65440674,2010/03/27 03:24:05.999+00,M,M4,Ricky T
589946.571388908,4743370.85346538,2010/03/27 03:26:07.001+00,M,M4,Ricky T
589947.397854284,4743363.90044383,2010/03/27 03:28:05.999+00,M,M4,Ricky T
589939.842263002,4743384.78205571,2010/03/27 03:30:07+00,M,M4,Ricky T
589938.148996612,4743428.68641201,2010/03/27 03:32:06+00,M,M4,Ricky T
590001.903955672,4743367.40040697,2010/03/27 03:36:08+00,M,M4,Ricky T
590014.599227092,4743370.42074271,2010/03/27 03:38:05.999+00,M,M4,Ricky T
590017.081098698,4743333.75708103,2010/03/27 03:40:13+00,M,M4,Ricky T
590022.081324814,4743363.93236045,2010/03/27 03:42:15.999+00,M,M4,Ricky T
590015.136919601,4743299.90105636,2010/03/27 03:44:13.001+00,M,M4,Ricky T
589994.476620667,4743253.3721567,2010/03/27 03:46:05.998+00,M,M4,Ricky T
589953.85452889,4743240.05772564,2010/03/27 03:48:10+00,M,M4,Ricky T
589958.694354012,4743220.59560968,2010/03/27 03:50:23.001+00,M,M4,Ricky T
589941.112215371,4743248.75432093,2010/03/27 03:52:06.999+00,M,M4,Ricky T
589874.455637057,4743306.2378954,2010/03/27 03:54:09.999+00,M,M4,Ricky T
589879.098670297,4743249.85494861,2010/03/27 03:56:08+00,M,M4,Ricky T
589856.136081893,4743229.34133139,2010/03/27 03:58:12.001+00,M,M4,Ricky T
589843.513084957,4743243.93724435,2010/03/27 04:01:22.999+00,M,M4,Ricky T
589844.706917585,4743247.66241161,2010/03/27 04:02:06.998+00,M,M4,Ricky T
589839.878090128,4743224.3311676,2010/03/27 04:04:07.999+00,M,M4,Ricky T
589837.557076425,4743221.16883708,2010/03/27 04:06:18+00,M,M4,Ricky T
589848.413323266,4743238.61449861,2010/03/27 04:08:14+00,M,M4,Ricky T
589848.643859084,4743233.47516933,2010/03/27 04:10:13.001+00,M,M4,Ricky T
589883.010353751,4743270.79744945,2010/03/27 04:12:10.998+00,M,M4,Ricky T
589900.138463131,4743271.13210956,2010/03/27 04:23:16.001+00,M,M4,Ricky T
589882.616649763,4743299.08072493,2010/03/27 04:24:17.001+00,M,M4,Ricky T
589854.630327689,4743306.52338748,2010/03/27 04:27:02.998+00,M,M4,Ricky T
589879.661954347,4743291.86731839,2010/03/27 04:30:27+00,M,M4,Ricky T
589902.622165009,4743281.23818874,2010/03/27 04:41:09.998+00,M,M4,Ricky T
589949.014497887,4743372.79570879,2010/03/27 04:46:22.998+00,M,M4,Ricky T
589980.80667905,4743404.98697672,2010/03/27 04:49:23.001+00,M,M4,Ricky T
589992.848125622,4743412.37471872,2010/03/27 04:50:06.001+00,M,M4,Ricky T
589967.437348099,4743409.14384435,2010/03/27 04:52:04+00,M,M4,Ricky T
590020.951092818,4743407.24431599,2010/03/27 04:54:59.001+00,M,M4,Ricky T
590015.126549836,4743421.99544278,2010/03/27 04:56:08.001+00,M,M4,Ricky T
590027.856047314,4743443.0200064,2010/03/27 04:58:07.998+00,M,M4,Ricky T
590026.818548796,4743483.61206943,2010/03/27 05:00:07.999+00,M,M4,Ricky T
590029.236169072,4743564.38846835,2010/03/27 05:02:11+00,M,M4,Ricky T
590022.665263779,4743618.10280008,2010/03/27 05:04:11.001+00,M,M4,Ricky T
589995.26620258,4743687.00521664,2010/03/27 05:06:04.998+00,M,M4,Ricky T
590021.523702207,4743748.54571568,2010/03/27 05:08:04.999+00,M,M4,Ricky T
590015.827428421,4743752.88054986,2010/03/27 05:10:13+00,M,M4,Ricky T
590032.141749592,4743745.35258238,2010/03/27 05:12:22.999+00,M,M4,Ricky T
590055.933232846,4743756.05949301,2010/03/27 05:14:12.001+00,M,M4,Ricky T
590080.96048662,4743825.35876312,2010/03/27 05:16:07.999+00,M,M4,Ricky T
590124.25443053,4743842.19650288,2010/03/27 05:18:07.001+00,M,M4,Ricky T
590178.801354597,4743859.75945021,2010/03/27 05:20:06.001+00,M,M4,Ricky T
590197.57314425,4743922.30220632,2010/03/27 05:22:10.998+00,M,M4,Ricky T
590217.554131453,4744029.75371523,2010/03/27 05:24:07.001+00,M,M4,Ricky T
590253.735486726,4744096.50099915,2010/03/27 05:26:07+00,M,M4,Ricky T
590256.535773216,4744203.32762408,2010/03/27 05:28:06.998+00,M,M4,Ricky T
590247.048227118,4744213.84335734,2010/03/27 05:30:08.001+00,M,M4,Ricky T
590249.024232482,4744218.34522073,2010/03/27 05:33:18.998+00,M,M4,Ricky T
590238.205081582,4744201.38800422,2010/03/27 05:39:32.999+00,M,M4,Ricky T
590255.126106809,4744204.87517201,2010/03/27 05:40:08.001+00,M,M4,Ricky T
590299.645026588,4744321.25640088,2010/03/27 05:51:12.001+00,M,M4,Ricky T
590328.645774531,4744358.31088814,2010/03/27 05:52:03.998+00,M,M4,Ricky T
590352.420992468,4744392.47583994,2010/03/27 05:54:05.999+00,M,M4,Ricky T
590454.484906373,4744461.1556377,2010/03/27 05:56:07.001+00,M,M4,Ricky T
590510.977003042,4744472.06077693,2010/03/27 05:58:11+00,M,M4,Ricky T
590561.73574047,4744440.43036312,2010/03/27 06:00:05.998+00,M,M4,Ricky T
590580.471353748,4744420.24071012,2010/03/27 06:02:08.999+00,M,M4,Ricky T
590659.341964937,4744457.06454846,2010/03/27 06:06:05.999+00,M,M4,Ricky T
590567.030513897,4744421.87423295,2010/03/27 06:08:14+00,M,M4,Ricky T
590505.424872459,4744405.78126098,2010/03/27 06:10:05.998+00,M,M4,Ricky T
590471.425544769,4744402.77979925,2010/03/27 06:12:14.001+00,M,M4,Ricky T
590386.354471596,4744350.08315166,2010/03/27 06:14:06.998+00,M,M4,Ricky T
590386.273299907,4744376.80457722,2010/03/27 06:16:59+00,M,M4,Ricky T
590391.879823637,4744384.2640894,2010/03/27 06:19:42.999+00,M,M4,Ricky T
590394.425960701,4744358.40802721,2010/03/27 06:20:18.998+00,M,M4,Ricky T
590402.776141629,4744390.31589732,2010/03/27 06:22:11.998+00,M,M4,Ricky T
590516.044456369,4744376.93264062,2010/03/27 06:24:16.999+00,M,M4,Ricky T
590670.511172699,4744315.18022822,2010/03/27 06:30:08.998+00,M,M4,Ricky T
590960.201586913,4744401.08003676,2010/03/27 06:40:52+00,M,M4,Ricky T
590967.070965134,4744404.45837603,2010/03/27 06:42:08.999+00,M,M4,Ricky T
590968.880387056,4744395.55255567,2010/03/27 06:44:19+00,M,M4,Ricky T
590962.081589855,4744376.93684893,2010/03/27 06:46:08.001+00,M,M4,Ricky T
590968.984857288,4744397.54202345,2010/03/27 06:48:25.998+00,M,M4,Ricky T
590963.822920546,4744384.93442112,2010/03/27 06:50:12+00,M,M4,Ricky T
591017.008055893,4744375.21942239,2010/03/27 06:52:19.001+00,M,M4,Ricky T
590998.000832816,4744387.40755958,2010/03/27 06:54:07.999+00,M,M4,Ricky T
591027.42335851,4744404.01226167,2010/03/27 06:56:35.001+00,M,M4,Ricky T
591050.627808344,4744390.23593937,2010/03/27 06:58:07.999+00,M,M4,Ricky T
591077.798908612,4744392.30581264,2010/03/27 07:00:07+00,M,M4,Ricky T
591015.634385803,4744382.68713083,2010/03/27 07:02:08.998+00,M,M4,Ricky T
590996.072789213,4744362.62538694,2010/03/27 07:04:06.001+00,M,M4,Ricky T
591005.070746328,4744377.47173409,2010/03/27 07:06:07+00,M,M4,Ricky T
591008.489223866,4744386.56883551,2010/03/27 07:08:10.001+00,M,M4,Ricky T
591008.257608671,4744379.9795395,2010/03/27 07:10:08+00,M,M4,Ricky T
591009.866520173,4744373.88105593,2010/03/27 07:12:08+00,M,M4,Ricky T
591026.812386135,4744345.15012634,2010/03/27 07:14:15.001+00,M,M4,Ricky T
591116.391888886,4744335.36191015,2010/03/27 07:16:10+00,M,M4,Ricky T
591230.791759027,4744316.97401314,2010/03/27 07:22:12.999+00,M,M4,Ricky T
591328.04401188,4744080.64802419,2010/03/27 07:36:05.998+00,M,M4,Ricky T
591335.179928256,4744053.47588564,2010/03/27 07:38:11.999+00,M,M4,Ricky T
591403.091696514,4743997.92213564,2010/03/27 07:40:25.001+00,M,M4,Ricky T
591335.507823431,4744053.40248938,2010/03/27 07:42:09.999+00,M,M4,Ricky T
591384.76011461,4744024.3458292,2010/03/27 07:44:07+00,M,M4,Ricky T
591399.20906046,4744001.64684716,2010/03/27 07:46:21.998+00,M,M4,Ricky T
591395.821808837,4744022.84888978,2010/03/27 07:48:12.999+00,M,M4,Ricky T
591401.760723558,4744003.36893408,2010/03/27 07:50:12.998+00,M,M4,Ricky T
591392.825339136,4744012.76870297,2010/03/27 07:52:10.999+00,M,M4,Ricky T
591398.693634433,4744011.53602489,2010/03/27 07:54:11+00,M,M4,Ricky T
591384.575281328,4744022.8772986,2010/03/27 07:58:08.001+00,M,M4,Ricky T
591400.784545981,4744007.33215275,2010/03/27 08:00:06.998+00,M,M4,Ricky T
591397.113768557,4744012.33694222,2010/03/27 08:10:07.001+00,M,M4,Ricky T
591399.27462165,4744012.09907045,2010/03/27 08:30:55.998+00,M,M4,Ricky T
591400.31364324,4744009.55833648,2010/03/27 08:40:29+00,M,M4,Ricky T
591371.869113512,4744078.07526913,2010/03/27 08:50:09.998+00,M,M4,Ricky T
591383.905612268,4744025.30076449,2010/03/27 09:00:07.998+00,M,M4,Ricky T
591352.692608586,4744033.92731882,2010/03/27 09:02:10.999+00,M,M4,Ricky T
591295.746585064,4744086.63927463,2010/03/27 09:05:52+00,M,M4,Ricky T
591289.660630185,4744078.40629354,2010/03/27 09:06:07.998+00,M,M4,Ricky T
591286.40355706,4744081.80616224,2010/03/27 09:08:12+00,M,M4,Ricky T
591304.246277854,4744081.10982474,2010/03/27 09:10:07+00,M,M4,Ricky T
591283.557709689,4744091.1757514,2010/03/27 09:12:08.001+00,M,M4,Ricky T
591286.712823967,4744082.52108821,2010/03/27 09:14:07.999+00,M,M4,Ricky T
591290.417785693,4744079.86019729,2010/03/27 09:16:07.999+00,M,M4,Ricky T
591247.418725981,4744098.42687229,2010/03/27 09:20:16+00,M,M4,Ricky T
591285.231706993,4744085.12261574,2010/03/27 09:22:12+00,M,M4,Ricky T
591282.212862535,4744092.74616883,2010/03/27 09:24:06.999+00,M,M4,Ricky T
591284.066216783,4744058.37347704,2010/03/27 09:26:07.999+00,M,M4,Ricky T
591296.471442144,4744023.35213995,2010/03/27 09:28:08+00,M,M4,Ricky T
591302.065723214,4743991.62801845,2010/03/27 09:30:17.001+00,M,M4,Ricky T
591309.252515131,4743937.20083801,2010/03/27 09:32:09.999+00,M,M4,Ricky T
591321.691134878,4743870.72598414,2010/03/27 09:34:24.001+00,M,M4,Ricky T
591336.300051027,4743798.39342611,2010/03/27 09:36:05.999+00,M,M4,Ricky T
591383.61535761,4743682.63480994,2010/03/27 09:42:14+00,M,M4,Ricky T
591381.36665478,4743682.0940588,2010/03/27 09:44:08.998+00,M,M4,Ricky T
591391.759690225,4743631.87450812,2010/03/27 09:46:19+00,M,M4,Ricky T
591379.248588205,4743587.33743837,2010/03/27 09:48:05.999+00,M,M4,Ricky T
591368.327794489,4743587.40353695,2010/03/27 09:50:10.001+00,M,M4,Ricky T
591350.860958536,4743616.34890542,2010/03/27 09:52:11.998+00,M,M4,Ricky T
591352.088944289,4743639.61138683,2010/03/27 09:54:10.999+00,M,M4,Ricky T
591380.402650233,4743646.34010372,2010/03/27 09:56:08.001+00,M,M4,Ricky T
591364.692576129,4743684.57168885,2010/03/27 09:58:10.999+00,M,M4,Ricky T
591355.540353231,4743699.19986033,2010/03/27 10:00:17.001+00,M,M4,Ricky T
591358.282467551,4743699.51391083,2010/03/27 10:02:08.001+00,M,M4,Ricky T
591364.967436171,4743681.72093038,2010/03/27 10:04:08.001+00,M,M4,Ricky T
591362.837259907,4743674.09572359,2010/03/27 10:06:14.999+00,M,M4,Ricky T
591341.703670948,4743696.66167384,2010/03/27 10:09:08.001+00,M,M4,Ricky T
591368.43073306,4743684.35473541,2010/03/27 10:10:11.998+00,M,M4,Ricky T
591347.869653991,4743676.70710541,2010/03/27 10:12:17.999+00,M,M4,Ricky T
591357.876168768,4743689.47922614,2010/03/27 10:14:18.001+00,M,M4,Ricky T
591373.164910857,4743665.74730353,2010/03/27 10:16:35+00,M,M4,Ricky T
591345.159850826,4743686.27839452,2010/03/27 10:18:39.999+00,M,M4,Ricky T
591346.283309519,4743687.84822872,2010/03/27 10:20:45.999+00,M,M4,Ricky T
591348.819310725,4743694.45700389,2010/03/27 10:30:51.999+00,M,M4,Ricky T
591356.785390171,4743697.15054579,2010/03/27 11:00:20.998+00,M,M4,Ricky T
591348.864451714,4743711.38411773,2010/03/27 12:00:27.999+00,M,M4,Ricky T
591370.083039726,4743642.99333159,2010/03/27 12:40:39.999+00,M,M4,Ricky T
591350.10393301,4743649.38110331,2010/03/27 12:43:09.998+00,M,M4,Ricky T
591399.167517729,4743690.17162708,2010/03/27 12:44:06.999+00,M,M4,Ricky T
591342.869535966,4743634.65768476,2010/03/27 12:46:07.001+00,M,M4,Ricky T
591377.117948178,4743624.70520731,2010/03/27 12:48:06.001+00,M,M4,Ricky T
591373.178430226,4743661.64913371,2010/03/27 12:50:06+00,M,M4,Ricky T
591217.120293352,4743931.97002138,2010/03/27 12:57:06.999+00,M,M4,Ricky T
591268.923620838,4743909.64363036,2010/03/27 12:58:06.999+00,M,M4,Ricky T
591263.726433546,4744011.30042971,2010/03/27 13:00:06.001+00,M,M4,Ricky T
591199.618036464,4744140.76504246,2010/03/27 13:02:06.998+00,M,M4,Ricky T
591251.196752166,4744092.10173822,2010/03/27 13:04:11.999+00,M,M4,Ricky T
591310.233423225,4744147.31818442,2010/03/27 13:06:14.001+00,M,M4,Ricky T
591234.880836474,4744107.10158416,2010/03/27 13:08:38.999+00,M,M4,Ricky T
591285.965149233,4744143.22007708,2010/03/27 13:10:14+00,M,M4,Ricky T
591240.30094819,4744098.976718,2010/03/27 13:12:16.998+00,M,M4,Ricky T
591253.903974814,4744117.84949486,2010/03/27 13:20:55+00,M,M4,Ricky T
591260.407147007,4743993.49691327,2010/03/27 13:50:27+00,M,M4,Ricky T
591248.921545319,4743994.91070549,2010/03/27 13:52:30.998+00,M,M4,Ricky T
591232.824992759,4743985.32337336,2010/03/27 13:54:32.001+00,M,M4,Ricky T
591245.180887177,4743990.39625821,2010/03/27 13:56:04.999+00,M,M4,Ricky T
591246.057764254,4743991.45190414,2010/03/27 13:58:36+00,M,M4,Ricky T
591238.534415026,4743984.97698463,2010/03/27 14:00:08.999+00,M,M4,Ricky T
591269.219286866,4743988.44914579,2010/03/27 14:02:13.999+00,M,M4,Ricky T
591271.776484126,4743928.10736261,2010/03/27 14:04:12.001+00,M,M4,Ricky T
591330.380529499,4743932.86072617,2010/03/27 14:06:06.999+00,M,M4,Ricky T
591317.10534056,4743965.04938057,2010/03/27 14:08:23.999+00,M,M4,Ricky T
591301.696333474,4743956.00412564,2010/03/27 14:10:57.999+00,M,M4,Ricky T
591318.755043963,4743969.45838564,2010/03/27 14:20:54.999+00,M,M4,Ricky T
591296.103086416,4743938.95900654,2010/03/27 14:23:09.998+00,M,M4,Ricky T
591276.697671294,4743960.0930845,2010/03/27 14:24:13.001+00,M,M4,Ricky T
591302.945824854,4743970.8702736,2010/03/27 14:26:17+00,M,M4,Ricky T
591306.751867658,4743943.9538294,2010/03/27 14:28:22.001+00,M,M4,Ricky T
591265.985689782,4743938.90399229,2010/03/27 14:35:46+00,M,M4,Ricky T
591283.270300486,4743926.08284917,2010/03/27 14:36:10+00,M,M4,Ricky T
